                     DATE/TIME                   MESSAGE/VARIABLE                               DATA
    09-12-2023 05:47:22:7:613                      dronePositionY                                 15
    09-12-2023 05:47:22:7:678                      dronePositionX                                 15
  09-12-2023 05:47:22:110:179                          user input                                 -1
  09-12-2023 05:47:22:110:300               passed input to drone                                 -
  09-12-2023 05:47:22:110:420         passed window size to drone                                 -
  09-12-2023 05:47:22:110:477                            yMax_now                                 53
  09-12-2023 05:47:22:110:530                            xMax_now                                100
  09-12-2023 05:47:22:112:615                      dronePositionY                                 15
  09-12-2023 05:47:22:112:685                      dronePositionX                                 15
   09-12-2023 05:47:22:215:59                          user input                                 -1
  09-12-2023 05:47:22:215:180               passed input to drone                                 -
  09-12-2023 05:47:22:215:327         passed window size to drone                                 -
  09-12-2023 05:47:22:215:386                            yMax_now                                 53
  09-12-2023 05:47:22:215:469                            xMax_now                                100
  09-12-2023 05:47:22:217:403                      dronePositionY                                 15
  09-12-2023 05:47:22:217:463                      dronePositionX                                 15
  09-12-2023 05:47:22:319:988                          user input                                 -1
  09-12-2023 05:47:22:320:137               passed input to drone                                 -
  09-12-2023 05:47:22:320:257         passed window size to drone                                 -
  09-12-2023 05:47:22:320:314                            yMax_now                                 53
  09-12-2023 05:47:22:320:366                            xMax_now                                100
  09-12-2023 05:47:22:322:305                      dronePositionY                                 15
  09-12-2023 05:47:22:322:365                      dronePositionX                                 15
  09-12-2023 05:47:22:424:757                          user input                                 -1
  09-12-2023 05:47:22:424:887               passed input to drone                                 -
   09-12-2023 05:47:22:425:19         passed window size to drone                                 -
   09-12-2023 05:47:22:425:82                            yMax_now                                 53
  09-12-2023 05:47:22:425:141                            xMax_now                                100
  09-12-2023 05:47:22:427:332                      dronePositionY                                 15
  09-12-2023 05:47:22:427:404                      dronePositionX                                 15
  09-12-2023 05:47:22:530:841                          user input                                 -1
  09-12-2023 05:47:22:530:972               passed input to drone                                 -
  09-12-2023 05:47:22:531:103         passed window size to drone                                 -
  09-12-2023 05:47:22:531:168                            yMax_now                                 53
  09-12-2023 05:47:22:531:227                            xMax_now                                100
  09-12-2023 05:47:22:533:543                      dronePositionY                                 15
  09-12-2023 05:47:22:533:621                      dronePositionX                                 16
  09-12-2023 05:47:22:539:926                          user input                                 -1
   09-12-2023 05:47:22:540:24               passed input to drone                                 -
  09-12-2023 05:47:22:540:133         passed window size to drone                                 -
  09-12-2023 05:47:22:540:189                            yMax_now                                 53
  09-12-2023 05:47:22:540:241                            xMax_now                                100
  09-12-2023 05:47:22:542:144                      dronePositionY                                 15
  09-12-2023 05:47:22:542:203                      dronePositionX                                 16
  09-12-2023 05:47:22:644:336                          user input                                 -1
  09-12-2023 05:47:22:644:479               passed input to drone                                 -
  09-12-2023 05:47:22:644:612         passed window size to drone                                 -
  09-12-2023 05:47:22:644:683                            yMax_now                                 53
  09-12-2023 05:47:22:644:736                            xMax_now                                100
  09-12-2023 05:47:22:649:583                      dronePositionY                                 15
  09-12-2023 05:47:22:649:657                      dronePositionX                                 16
  09-12-2023 05:47:22:754:762                          user input                                 -1
  09-12-2023 05:47:22:754:882               passed input to drone                                 -
    09-12-2023 05:47:22:755:0         passed window size to drone                                 -
   09-12-2023 05:47:22:755:83                            yMax_now                                 53
  09-12-2023 05:47:22:755:138                            xMax_now                                100
  09-12-2023 05:47:22:757:122                      dronePositionY                                 15
  09-12-2023 05:47:22:757:189                      dronePositionX                                 16
  09-12-2023 05:47:22:841:313                          user input                                 -1
  09-12-2023 05:47:22:841:417               passed input to drone                                 -
  09-12-2023 05:47:22:841:534         passed window size to drone                                 -
  09-12-2023 05:47:22:841:591                            yMax_now                                 53
  09-12-2023 05:47:22:841:644                            xMax_now                                100
  09-12-2023 05:47:22:844:913                      dronePositionY                                 15
